price,min_to_metro,region_of_moscow,total_area,living_area,floor,number_of_floors,construction_year,is_new,is_apartments,ceiling_height,number_of_rooms
239900000.0,10.0,ЦАО,237.0,140.0,5.0,5.0,,0.0,0.0,3.0,4.0
104500000.0,12.0,ЦАО,118.0,,3.0,7.0,2021.0,0.0,0.0,3.0,4.0
18999999.0,5.0,ЮАО,63.9,43.6,6.0,9.0,1969.0,0.0,0.0,2.64,4.0
27000000.0,20.0,САО,91.0,62.1,1.0,15.0,2000.0,0.0,0.0,2.6,4.0
109900000.0,10.0,ЦАО,123.0,70.0,2.0,6.0,1986.0,0.0,0.0,3.0,4.0
24500000.0,3.0,СВАО,98.1,65.1,5.0,22.0,1997.0,0.0,0.0,2.64,4.0
32000000.0,6.0,ЦАО,81.6,57.2,1.0,5.0,,0.0,0.0,3.0,4.0
37100000.0,7.0,САО,106.1,,19.0,25.0,2018.0,0.0,0.0,2.8,4.0
170000000.0,9.0,ЦАО,150.7,,10.0,13.0,2019.0,0.0,0.0,3.65,4.0
18500000.0,11.0,ЮВАО,90.7,,4.0,12.0,1984.0,0.0,0.0,2.7,4.0
55000000.0,12.0,СЗАО,129.0,,37.0,40.0,2003.0,0.0,0.0,3.0,4.0
13700000.0,6.0,СВАО,61.9,46.4,8.0,9.0,1970.0,0.0,0.0,,4.0
51000000.0,28.0,ЗАО,91.5,,10.0,14.0,,0.0,0.0,,4.0
178000000.0,11.0,ЦАО,179.2,94.2,2.0,5.0,,0.0,0.0,,4.0
27000000.0,4.0,ЗАО,126.0,69.0,12.0,17.0,2003.0,0.0,0.0,2.7,4.0
299010880.0,6.0,ЦАО,155.0,,3.0,6.0,2006.0,0.0,0.0,3.2,4.0
45000000.0,12.0,СВАО,126.0,,22.0,59.0,2015.0,0.0,0.0,03.05,4.0
278500000.0,8.0,ЦАО,167.0,,3.0,6.0,,0.0,0.0,,4.0
25500000.0,6.0,ВАО,97.0,67.0,7.0,10.0,1938.0,0.0,0.0,3.2,4.0
230000000.0,6.0,ЦАО,212.3,,7.0,7.0,2017.0,0.0,1.0,3.4,4.0
170000000.0,9.0,ЦАО,151.0,,10.0,13.0,2019.0,0.0,0.0,,4.0
21000000.0,6.0,СВАО,103.0,64.6,22.0,22.0,2007.0,0.0,0.0,2.64,4.0
54900000.0,10.0,ЦАО,103.3,74.6,2.0,6.0,1911.0,0.0,0.0,3.3,4.0
15900000.0,3.0,ЮВАО,64.0,47.0,6.0,9.0,1969.0,0.0,0.0,2.64,4.0
25850000.0,8.0,ЮВАО,79.0,56.0,4.0,12.0,2020.0,0.0,0.0,,4.0
54900000.0,10.0,ЦАО,105.0,68.7,2.0,6.0,,0.0,0.0,3.3,4.0
150000000.0,7.0,ЦАО,137.0,,7.0,21.0,,0.0,0.0,3.0,4.0
33000000.0,8.0,ВАО,85.1,54.0,2.0,8.0,1959.0,0.0,0.0,2.8,4.0
43000000.0,5.0,ЗАО,109.0,65.0,30.0,39.0,2022.0,0.0,0.0,3.1,4.0
27400000.0,14.0,ЮЗАО,100.0,57.3,17.0,25.0,1990.0,0.0,0.0,2.7,4.0
95000000.0,10.0,ЦАО,165.0,135.0,3.0,7.0,1914.0,0.0,1.0,3.5,4.0
29900000.0,5.0,ЮЗАО,97.3,67.2,14.0,16.0,1981.0,0.0,0.0,2.8,4.0
70000000.0,1.0,САО,142.7,,5.0,59.0,2021.0,0.0,0.0,2.8,4.0
45900000.0,5.0,ЮЗАО,132.0,85.0,5.0,14.0,1988.0,0.0,0.0,2.9,4.0
135000000.0,11.0,ЦАО,143.0,,6.0,7.0,2018.0,0.0,1.0,3.2,4.0
194072550.0,7.0,ЦАО,196.0,110.0,4.0,7.0,2011.0,0.0,0.0,,4.0
195000000.0,8.0,ЦАО,144.0,119.0,9.0,12.0,2014.0,0.0,0.0,,4.0
45000000.0,10.0,СЗАО,105.6,64.0,11.0,53.0,2022.0,0.0,0.0,3.1,4.0
76200000.0,4.0,ЮАО,127.0,41.0,14.0,16.0,,0.0,1.0,,4.0
54999999.0,11.0,САО,110.0,70.0,9.0,24.0,2021.0,0.0,0.0,3.2,4.0
13970000.0,8.0,ЮВАО,64.0,41.0,8.0,9.0,,0.0,0.0,,4.0
92000000.0,5.0,ЗАО,137.0,,6.0,12.0,2021.0,0.0,0.0,3.6,4.0
35000000.0,9.0,ЮАО,90.0,55.0,4.0,4.0,,0.0,1.0,6.0,4.0
56000000.0,12.0,ЗАО,106.4,,16.0,28.0,2022.0,0.0,0.0,3.12,4.0
27000000.0,5.0,ВАО,110.0,70.6,2.0,5.0,1953.0,0.0,0.0,3.2,4.0
24400000.0,14.0,СВАО,85.7,55.5,8.0,13.0,1988.0,0.0,0.0,2.6,4.0
53500000.0,16.0,СЗАО,104.0,76.0,11.0,43.0,2023.0,0.0,0.0,3.2,4.0
140000000.0,7.0,САО,200.0,,7.0,13.0,2019.0,0.0,1.0,3.0,4.0
200000000.0,15.0,ЗАО,152.0,,10.0,11.0,2020.0,0.0,0.0,3.2,4.0
77500000.0,12.0,ЮЗАО,195.3,,3.0,18.0,2005.0,0.0,0.0,3.0,4.0
110000000.0,17.0,ЮЗАО,207.0,,6.0,16.0,2004.0,0.0,0.0,3.2,4.0
85000000.0,15.0,ЮАО,176.0,,6.0,9.0,1940.0,0.0,0.0,3.0,4.0
98000000.0,18.0,СЗАО,141.0,,16.0,17.0,,0.0,0.0,3.2,4.0
83200000.0,7.0,САО,104.5,,3.0,15.0,2017.0,0.0,0.0,3.15,4.0
78500000.0,11.0,ЦАО,110.5,57.8,11.0,12.0,2013.0,0.0,0.0,3.1,4.0
23990000.0,10.0,ЮВАО,100.0,63.7,18.0,22.0,1997.0,0.0,0.0,2.8,4.0
71990000.0,3.0,ЦАО,150.0,100.0,3.0,6.0,1900.0,0.0,0.0,,4.0
53500000.0,6.0,ЗАО,124.0,68.0,22.0,22.0,,0.0,0.0,,4.0
16200000.0,9.0,ЮАО,76.0,54.4,2.0,12.0,1974.0,0.0,0.0,2.6,4.0
35000000.0,10.0,САО,145.0,98.0,3.0,17.0,1998.0,0.0,0.0,3.1,4.0
61950000.0,6.0,САО,85.8,,11.0,11.0,2019.0,0.0,0.0,3.2,4.0
22400000.0,6.0,ЮВАО,100.1,61.8,21.0,22.0,1997.0,0.0,0.0,2.66,4.0
28000000.0,5.0,ЮВАО,100.0,63.6,3.0,17.0,2003.0,0.0,0.0,2.65,4.0
27300000.0,8.0,СВАО,90.0,58.0,6.0,25.0,1968.0,0.0,0.0,2.8,4.0
26500000.0,7.0,ЮЗАО,82.7,53.6,19.0,24.0,2011.0,0.0,0.0,2.8,4.0
115000000.0,8.0,ЦАО,192.0,,4.0,6.0,,0.0,0.0,3.6,4.0
29500000.0,13.0,САО,83.6,65.3,2.0,5.0,1935.0,0.0,0.0,,4.0
49000000.0,8.0,ВАО,129.11,72.7,2.0,22.0,2009.0,0.0,0.0,3.0,4.0
17450000.0,4.0,СЗАО,63.0,46.4,3.0,9.0,1970.0,0.0,0.0,2.7,4.0
68000000.0,12.0,СВАО,130.0,87.6,4.0,23.0,2010.0,0.0,0.0,3.3,4.0
243250000.0,7.0,ЦАО,138.57,,19.0,21.0,,0.0,0.0,,4.0
228800000.0,6.0,ЦАО,173.9,,5.0,8.0,,0.0,0.0,,4.0
20900000.0,7.0,ЮВАО,84.5,62.5,2.0,5.0,,0.0,0.0,3.0,4.0
260000000.0,10.0,ЦАО,137.2,,3.0,7.0,2007.0,0.0,0.0,3.2,4.0
63000000.0,13.0,САО,116.4,43.0,17.0,20.0,,0.0,1.0,3.1,4.0
95000000.0,14.0,ЮЗАО,123.0,,12.0,19.0,,0.0,1.0,3.0,4.0
30000000.0,8.0,ЮВАО,98.7,62.9,10.0,22.0,1988.0,0.0,0.0,2.8,4.0
34000000.0,7.0,ЗАО,86.3,65.8,2.0,5.0,1928.0,0.0,0.0,3.0,4.0
55000000.0,28.0,ЗАО,98.0,,6.0,14.0,,0.0,0.0,,4.0
17250000.0,4.0,СЗАО,63.0,46.4,3.0,9.0,1970.0,0.0,0.0,2.6,4.0
65000000.0,6.0,ЗАО,135.0,94.0,9.0,40.0,2012.0,0.0,0.0,,4.0
299000000.0,6.0,ЦАО,210.0,,5.0,14.0,2005.0,0.0,0.0,,4.0
31296766.0,4.0,ЮВАО,93.8,50.4,2.0,30.0,,0.0,0.0,,4.0
54750000.0,11.0,ЮАО,85.0,47.0,10.0,14.0,2018.0,0.0,0.0,3.2,4.0
420000000.0,13.0,ЦАО,230.32,,11.0,12.0,,0.0,0.0,3.93,4.0
155000000.0,2.0,ЗАО,227.2,,18.0,18.0,2007.0,0.0,0.0,3.6,4.0
190000000.0,10.0,ЦАО,169.0,95.0,4.0,6.0,2016.0,0.0,0.0,3.6,4.0
343080000.0,3.0,ЦАО,128.0,,2.0,5.0,2021.0,0.0,1.0,3.4,4.0
95000000.0,10.0,ЦАО,165.0,130.0,3.0,7.0,1914.0,0.0,0.0,3.4,4.0
560645400.0,10.0,ЦАО,277.9,200.0,3.0,6.0,2005.0,0.0,0.0,3.3,4.0
45000000.0,6.0,ЗАО,108.0,,8.0,27.0,2022.0,0.0,0.0,6.36,4.0
35500000.0,20.0,ЮЗАО,82.0,,23.0,42.0,,0.0,0.0,3.0,4.0
57000000.0,5.0,ЦАО,97.0,60.0,8.0,8.0,1989.0,0.0,0.0,2.8,4.0
35000000.0,14.0,ЗАО,101.0,65.0,4.0,22.0,2006.0,0.0,0.0,,4.0
44000000.0,10.0,ЮВАО,96.3,66.5,3.0,9.0,2019.0,0.0,0.0,3.0,4.0
19700000.0,3.0,ЮЗАО,91.0,66.0,5.0,10.0,1995.0,0.0,0.0,2.64,4.0
53000000.0,9.0,ЗАО,102.2,,10.0,25.0,,0.0,0.0,3.0,4.0
18500000.0,16.0,СВАО,73.8,51.0,3.0,12.0,1980.0,0.0,0.0,2.64,4.0
104000000.0,14.0,ЮЗАО,124.0,,17.0,19.0,,0.0,1.0,3.2,4.0
17500000.0,5.0,СЗАО,63.1,46.5,8.0,9.0,1967.0,0.0,0.0,2.64,4.0
21200000.0,5.0,ЮАО,91.4,56.2,2.0,18.0,2022.0,0.0,0.0,2.9,4.0
280322700.0,4.0,ЦАО,340.0,281.0,6.0,6.0,2002.0,0.0,0.0,,4.0
195000000.0,8.0,ЦАО,143.5,,9.0,12.0,2014.0,0.0,0.0,,4.0
35000000.0,19.0,ЮАО,84.5,45.0,4.0,11.0,2024.0,0.0,0.0,2.87,4.0
23000000.0,5.0,ЮВАО,99.0,69.8,3.0,5.0,1959.0,0.0,0.0,3.0,4.0
15500000.0,4.0,ЮАО,62.0,46.0,2.0,9.0,1971.0,0.0,0.0,2.64,4.0
48000000.0,11.0,ЦАО,76.0,,4.0,5.0,1926.0,0.0,0.0,3.2,4.0
64700000.0,7.0,ЗАО,120.0,,18.0,24.0,2003.0,0.0,0.0,3.0,4.0
160000000.0,3.0,ЦАО,153.0,102.0,6.0,7.0,1914.0,0.0,0.0,3.2,4.0
175000000.0,8.0,ЦАО,160.0,100.0,3.0,7.0,,0.0,1.0,,4.0
42000000.0,12.0,САО,118.3,82.1,12.0,16.0,2004.0,0.0,0.0,2.8,4.0
13700000.0,16.0,ЮВАО,62.1,45.9,9.0,9.0,,0.0,0.0,,4.0
105000000.0,12.0,ЗАО,200.0,116.0,11.0,21.0,,0.0,0.0,2.85,4.0
18200000.0,16.0,ЮАО,77.3,50.8,3.0,14.0,1990.0,0.0,0.0,,4.0
71950000.0,10.0,ЗАО,124.8,,11.0,11.0,2022.0,0.0,0.0,3.4,4.0
21400000.0,9.0,ВАО,85.7,53.0,2.0,12.0,1985.0,0.0,0.0,2.64,4.0
105000000.0,16.0,СЗАО,137.1,85.3,4.0,19.0,,0.0,0.0,3.0,4.0
71000000.0,11.0,СЗАО,150.0,83.0,22.0,32.0,2010.0,0.0,0.0,,4.0
79000000.0,15.0,ЗАО,145.8,102.0,36.0,48.0,,0.0,0.0,3.0,4.0
165858000.0,6.0,ЦАО,231.3,141.0,15.0,15.0,2003.0,0.0,0.0,3.2,4.0
450000000.0,7.0,ЦАО,207.0,,6.0,8.0,2012.0,0.0,0.0,3.15,4.0
265000000.0,10.0,ЦАО,161.6,,2.0,7.0,,0.0,0.0,4.0,4.0
24300000.0,2.0,СВАО,85.3,61.0,5.0,14.0,1992.0,0.0,0.0,2.64,4.0
40750000.0,5.0,ЗАО,88.3,62.3,6.0,27.0,2022.0,0.0,0.0,3.0,4.0
32661696.0,4.0,ЮВАО,93.8,50.4,26.0,30.0,,0.0,0.0,,4.0
27080000.0,4.0,САО,99.6,71.2,3.0,5.0,1957.0,0.0,0.0,03.05,4.0
27900000.0,8.0,ЮЗАО,91.3,60.0,6.0,14.0,1991.0,0.0,0.0,2.65,4.0
180000000.0,9.0,ЦАО,329.0,101.0,16.0,18.0,2006.0,0.0,0.0,3.8,4.0
7000000.0,11.0,ЗАО,83.7,49.4,1.0,26.0,2013.0,0.0,0.0,2.7,4.0
20500000.0,3.0,ЮАО,70.4,,6.0,16.0,1970.0,0.0,0.0,2.64,4.0
90000000.0,7.0,ЗАО,280.0,,1.0,7.0,2008.0,0.0,0.0,,4.0
17000000.0,14.0,ЮАО,63.5,46.1,4.0,9.0,1970.0,0.0,0.0,2.6,4.0
300000000.0,16.0,ЦАО,204.0,,4.0,11.0,,0.0,0.0,,4.0
17900000.0,6.0,ЮАО,112.1,,13.0,24.0,2023.0,0.0,0.0,,4.0
289870000.0,16.0,ЦАО,203.0,170.0,4.0,9.0,2014.0,0.0,0.0,3.2,4.0
17500000.0,14.0,ВАО,65.4,43.2,5.0,9.0,1973.0,0.0,0.0,2.64,4.0
35000000.0,9.0,САО,101.0,60.0,9.0,9.0,1968.0,0.0,0.0,2.64,4.0
33900000.0,10.0,ЦАО,88.2,65.9,6.0,6.0,1933.0,0.0,0.0,3.0,4.0
43000000.0,9.0,ЗАО,98.0,,6.0,25.0,,0.0,0.0,3.1,4.0
26000000.0,5.0,ЮАО,100.0,69.4,18.0,22.0,,0.0,0.0,,4.0
61850000.0,5.0,ЗАО,102.0,,3.0,18.0,2021.0,0.0,0.0,3.1,4.0
73000000.0,8.0,САО,110.0,34.0,9.0,12.0,,0.0,1.0,,4.0
189000000.0,4.0,ЗАО,230.0,73.0,18.0,18.0,2007.0,0.0,0.0,,4.0
22000000.0,10.0,СЗАО,102.0,62.0,1.0,9.0,,0.0,0.0,3.0,4.0
156000000.0,12.0,ЦАО,156.0,,3.0,11.0,2009.0,0.0,0.0,3.15,4.0
231523500.0,4.0,ЗАО,150.0,,8.0,9.0,2020.0,0.0,0.0,3.2,4.0
23000000.0,4.0,ЮВАО,86.0,60.0,13.0,17.0,2002.0,0.0,0.0,2.7,4.0
33900000.0,5.0,ЦАО,100.0,70.0,3.0,9.0,,0.0,0.0,,4.0
75000000.0,12.0,СЗАО,140.7,,7.0,19.0,2018.0,0.0,0.0,3.2,4.0
92000000.0,6.0,ЗАО,136.5,,6.0,12.0,2022.0,0.0,0.0,3.0,4.0
54000000.0,18.0,ЗАО,97.0,70.0,12.0,41.0,2024.0,0.0,0.0,,4.0
330000000.0,7.0,ЦАО,237.0,175.0,15.0,15.0,2023.0,0.0,0.0,2.95,4.0
26990000.0,15.0,САО,120.0,70.0,2.0,13.0,,0.0,0.0,,4.0
320000000.0,5.0,ЦАО,243.5,151.0,11.0,12.0,2001.0,0.0,0.0,3.65,4.0
28900000.0,8.0,ЮАО,84.2,60.5,2.0,5.0,,0.0,0.0,,4.0
112000000.0,4.0,ЗАО,152.4,117.7,40.0,53.0,2011.0,0.0,0.0,3.3,4.0
43900000.0,5.0,ЗАО,106.0,,31.0,39.0,2022.0,0.0,0.0,3.1,4.0
65000000.0,5.0,ЦАО,115.0,,6.0,12.0,2018.0,0.0,1.0,3.0,4.0
82500000.0,18.0,СЗАО,150.0,,13.0,21.0,2023.0,0.0,0.0,,4.0
26000000.0,10.0,СВАО,96.9,69.8,1.0,5.0,1956.0,0.0,0.0,3.1,4.0
169990000.0,9.0,ЦАО,156.6,103.0,10.0,13.0,2019.0,0.0,0.0,3.6,4.0
26000000.0,5.0,ЮАО,101.0,85.4,18.0,22.0,,0.0,0.0,,4.0
34100000.0,13.0,ЮЗАО,84.4,54.4,9.0,16.0,1987.0,0.0,0.0,,4.0
125000000.0,8.0,ЦАО,172.5,105.9,7.0,12.0,2003.0,0.0,0.0,2.9,4.0
27999999.0,9.0,ЦАО,73.4,57.7,5.0,5.0,1932.0,0.0,0.0,3.0,4.0
63500000.0,5.0,СЗАО,116.2,60.0,28.0,29.0,2023.0,0.0,0.0,3.1,4.0
20000000.0,8.0,ЗАО,64.0,,5.0,9.0,1967.0,0.0,0.0,2.64,4.0
327043150.0,8.0,ЗАО,221.0,190.0,2.0,6.0,2004.0,0.0,0.0,3.5,4.0
59900000.0,12.0,ЗАО,145.0,100.0,4.0,32.0,,0.0,0.0,,4.0
26000000.0,3.0,ЮЗАО,90.0,57.0,12.0,16.0,2001.0,0.0,0.0,2.75,4.0
138750000.0,6.0,ЦАО,150.0,100.0,3.0,14.0,2022.0,0.0,0.0,3.3,4.0
17500000.0,18.0,ВАО,64.1,46.4,6.0,9.0,1971.0,0.0,0.0,2.64,4.0
210242025.0,8.0,ЦАО,185.0,130.0,2.0,6.0,,0.0,0.0,,4.0
33990000.0,15.0,СЗАО,120.0,71.6,11.0,14.0,1998.0,0.0,0.0,2.7,4.0
19500000.0,7.0,ЮВАО,84.0,56.0,7.0,8.0,1940.0,0.0,0.0,3.2,4.0
182209755.0,11.0,ЦАО,165.9,110.0,9.0,18.0,2016.0,0.0,0.0,3.3,4.0
209250000.0,6.0,ЦАО,225.0,100.0,63.0,79.0,,0.0,1.0,,4.0
107890000.0,3.0,ЦАО,100.5,64.0,4.0,5.0,1910.0,0.0,0.0,3.3,4.0
117500000.0,17.0,ЗАО,155.2,135.5,5.0,12.0,,0.0,0.0,,4.0
16000000.0,11.0,ЮВАО,76.1,53.4,2.0,5.0,,0.0,0.0,,4.0
120000000.0,12.0,ЗАО,150.0,95.0,13.0,35.0,2008.0,0.0,0.0,3.0,4.0
130000000.0,3.0,ЦАО,193.0,,7.0,8.0,1996.0,0.0,0.0,3.2,4.0
43950000.0,20.0,ЮАО,95.3,53.0,28.0,46.0,2023.0,0.0,0.0,,4.0
29999999.0,13.0,СВАО,95.5,50.0,4.0,4.0,2020.0,0.0,1.0,3.0,4.0
155000000.0,15.0,ЦАО,188.0,,8.0,21.0,2008.0,0.0,0.0,3.0,4.0
24293000.0,6.0,СВАО,142.9,90.0,8.0,8.0,,0.0,1.0,,4.0
249900000.0,5.0,ЦАО,166.0,,1.0,7.0,2006.0,0.0,0.0,3.2,4.0
46000000.0,12.0,ЗАО,147.0,86.0,6.0,15.0,1994.0,0.0,0.0,3.0,4.0
22000000.0,15.0,САО,80.0,55.0,1.0,8.0,1954.0,0.0,0.0,,4.0
15000000.0,17.0,ЮЗАО,62.7,46.3,3.0,9.0,1972.0,0.0,0.0,,4.0
32995000.0,13.0,ЦАО,100.7,73.4,2.0,5.0,,0.0,0.0,3.0,4.0
140000000.0,8.0,ЦАО,162.4,,2.0,6.0,1912.0,0.0,0.0,3.5,4.0
46000000.0,10.0,СЗАО,108.5,64.3,41.0,53.0,2022.0,0.0,0.0,3.1,4.0
137000000.0,13.0,ЦАО,126.0,,7.0,18.0,2020.0,0.0,0.0,3.2,4.0
135000000.0,4.0,ЦАО,160.0,100.0,4.0,8.0,,0.0,0.0,,4.0
69990000.0,14.0,ЗАО,110.0,75.0,13.0,25.0,2017.0,0.0,0.0,3.0,4.0
22500000.0,3.0,ВАО,71.1,49.2,4.0,16.0,1967.0,0.0,0.0,2.64,4.0
34000000.0,13.0,ЮАО,90.5,,6.0,8.0,1960.0,0.0,0.0,3.0,4.0
99000000.0,10.0,ЦАО,166.5,107.0,2.0,7.0,1913.0,0.0,0.0,,4.0
13990000.0,11.0,ЮАО,30.0,,2.0,4.0,2017.0,0.0,1.0,2.7,4.0
14799000.0,4.0,СВАО,63.1,46.3,9.0,9.0,,0.0,0.0,,4.0
48000000.0,3.0,ЗАО,125.0,84.0,2.0,28.0,2021.0,0.0,0.0,3.0,4.0
123900000.0,5.0,ЦАО,126.7,90.0,2.0,3.0,1917.0,0.0,0.0,,4.0
26500000.0,6.0,ЗАО,81.0,53.0,28.0,32.0,2022.0,0.0,0.0,2.62,4.0
31500000.0,5.0,СЗАО,77.0,57.0,36.0,36.0,,0.0,0.0,,4.0
54100000.0,11.0,САО,108.0,,7.0,24.0,2021.0,0.0,0.0,3.25,4.0
500000000.0,14.0,ЦАО,250.0,170.0,11.0,13.0,2019.0,0.0,0.0,,4.0
35000000.0,,СЗАО,115.0,84.0,3.0,14.0,2003.0,0.0,0.0,3.0,4.0
17800000.0,19.0,СВАО,102.0,64.0,6.0,22.0,2014.0,0.0,0.0,2.8,4.0
112000000.0,4.0,ЗАО,152.4,,40.0,53.0,,0.0,0.0,3.3,4.0
19400000.0,5.0,ВАО,72.1,52.0,6.0,16.0,1968.0,0.0,0.0,2.65,4.0
85000000.0,10.0,ЦАО,200.0,,2.0,4.0,1895.0,0.0,0.0,3.4,4.0
108000000.0,12.0,ЦАО,119.4,,2.0,9.0,2021.0,0.0,0.0,3.6,4.0
110000000.0,3.0,ЦАО,163.0,111.0,2.0,7.0,1914.0,0.0,0.0,,4.0
128000000.0,7.0,ЦАО,130.0,73.0,9.0,15.0,2021.0,0.0,0.0,3.2,4.0
30000000.0,11.0,ЮАО,100.4,45.4,9.0,10.0,,0.0,0.0,,4.0
22999999.0,6.0,ЗАО,91.0,62.0,4.0,17.0,1997.0,0.0,0.0,2.64,4.0
470000000.0,10.0,ЦАО,200.0,,4.0,7.0,1907.0,0.0,0.0,,4.0
26500000.0,7.0,ЮЗАО,82.7,48.0,19.0,24.0,,0.0,0.0,,4.0
46500000.0,8.0,ЮЗАО,95.6,68.5,3.0,8.0,1954.0,0.0,0.0,3.1,4.0
170000000.0,12.0,ЦАО,182.1,141.9,6.0,9.0,2009.0,0.0,0.0,,4.0
29000000.0,3.0,ЮЗАО,100.9,65.4,17.0,22.0,1987.0,0.0,0.0,2.7,4.0
34500000.0,9.0,СЗАО,143.5,,8.0,15.0,2005.0,0.0,0.0,3.1,4.0
69900000.0,6.0,СВАО,88.0,59.0,9.0,14.0,2021.0,0.0,0.0,3.0,4.0
32000000.0,12.0,ЗАО,95.0,55.0,8.0,16.0,1978.0,0.0,0.0,2.7,4.0
67500000.0,4.0,ЮЗАО,113.4,,14.0,18.0,2005.0,0.0,0.0,,4.0
20000000.0,5.0,ЮАО,97.7,62.1,17.0,18.0,2021.0,0.0,0.0,2.8,4.0
15000000.0,8.0,СВАО,63.0,46.3,3.0,9.0,1979.0,0.0,0.0,2.6,4.0
64990000.0,17.0,ЗАО,146.8,,22.0,25.0,2022.0,0.0,0.0,3.1,4.0
17500000.0,7.0,ЗАО,75.6,52.6,2.0,12.0,,0.0,0.0,2.64,4.0
196225890.0,6.0,ЦАО,196.0,,4.0,10.0,2010.0,0.0,0.0,3.4,4.0
140000000.0,8.0,ЦАО,145.0,,3.0,3.0,2016.0,0.0,1.0,4.0,4.0
182209755.0,11.0,ЦАО,165.0,,9.0,18.0,2016.0,0.0,0.0,3.3,4.0
20800000.0,9.0,ЮЗАО,100.7,60.0,14.0,22.0,1990.0,0.0,0.0,2.64,4.0
13000000.0,1.0,ВАО,105.5,70.0,4.0,16.0,,0.0,0.0,,4.0
29000000.0,14.0,ЮЗАО,99.5,63.2,2.0,22.0,2012.0,0.0,0.0,2.78,4.0
18690000.0,11.0,ЮВАО,85.6,57.1,3.0,12.0,,0.0,0.0,,4.0
165000000.0,8.0,ЦАО,184.0,112.0,5.0,7.0,2012.0,0.0,0.0,,4.0
236592359.0,12.0,ЦАО,168.8,120.0,8.0,10.0,,0.0,0.0,,4.0
16000000.0,6.0,СВАО,62.9,47.0,8.0,9.0,1969.0,0.0,0.0,2.64,4.0
14900000.0,14.0,СВАО,63.0,46.1,8.0,9.0,1975.0,0.0,0.0,2.64,4.0
67500000.0,9.0,ЮЗАО,178.0,100.0,6.0,33.0,2004.0,0.0,0.0,3.0,4.0
18500000.0,22.0,ЮАО,74.0,54.0,2.0,9.0,1961.0,0.0,0.0,,4.0
19350000.0,6.0,ЗАО,100.4,64.7,17.0,22.0,1988.0,0.0,0.0,2.64,4.0
35650000.0,7.0,СЗАО,82.3,,17.0,32.0,2015.0,0.0,0.0,3.0,4.0
30450000.0,7.0,ЗАО,100.0,64.0,2.0,22.0,1984.0,0.0,0.0,2.64,4.0
34499000.0,5.0,ЦАО,101.4,70.7,5.0,12.0,1958.0,0.0,0.0,3.5,4.0
119000000.0,6.0,ЦАО,190.0,90.0,7.0,8.0,2006.0,0.0,0.0,3.2,4.0
23500000.0,,ВАО,85.0,,3.0,5.0,,0.0,0.0,,4.0
30000000.0,4.0,ЮЗАО,97.7,59.8,16.0,22.0,1987.0,0.0,0.0,2.7,4.0
345000000.0,17.0,ЗАО,270.0,,30.0,34.0,2024.0,0.0,1.0,7.0,4.0
74990000.0,10.0,ЦАО,116.0,,5.0,5.0,1910.0,0.0,0.0,3.5,4.0
21500000.0,5.0,ЮЗАО,76.2,56.4,1.0,14.0,1994.0,0.0,0.0,2.6,4.0
129000000.0,19.0,ЮЗАО,175.6,120.0,24.0,48.0,2010.0,0.0,0.0,,4.0
175000000.0,11.0,ЗАО,178.7,,6.0,8.0,2019.0,0.0,0.0,,4.0
29900000.0,9.0,ЦАО,74.1,52.8,3.0,5.0,1959.0,0.0,0.0,2.75,4.0
22700000.0,10.0,САО,77.2,55.1,1.0,6.0,,0.0,0.0,2.8,4.0
119000000.0,6.0,ЦАО,200.0,,7.0,8.0,2001.0,0.0,0.0,,4.0
513924950.0,6.0,ЦАО,303.0,,11.0,11.0,,0.0,0.0,,4.0
34000000.0,,ЗАО,103.0,,2.0,27.0,,0.0,0.0,3.5,4.0
190000000.0,6.0,ЦАО,185.0,,4.0,9.0,1998.0,0.0,0.0,3.0,4.0
84600000.0,28.0,ЗАО,130.4,84.1,2.0,14.0,,0.0,0.0,,4.0
37500000.0,7.0,ЦАО,115.0,80.0,6.0,8.0,1941.0,0.0,0.0,3.0,4.0
371250000.0,10.0,ЦАО,165.0,,3.0,7.0,,0.0,0.0,3.5,4.0
75000000.0,13.0,ЦАО,88.0,,29.0,44.0,2018.0,0.0,0.0,3.1,4.0
35800000.0,6.0,ЦАО,111.0,79.5,6.0,12.0,1972.0,0.0,0.0,2.48,4.0
98000000.0,8.0,ЦАО,110.4,57.1,3.0,13.0,,0.0,0.0,,4.0
26000000.0,8.0,ЮВАО,103.6,66.8,4.0,8.0,1958.0,0.0,0.0,,4.0
165000000.0,12.0,ЦАО,164.0,84.0,5.0,8.0,2021.0,0.0,0.0,,4.0
52900000.0,7.0,ЮЗАО,121.9,,33.0,34.0,,0.0,0.0,3.55,4.0
160000000.0,11.0,ЗАО,180.0,,2.0,9.0,2006.0,0.0,0.0,,4.0
162000000.0,7.0,ЦАО,205.0,,9.0,16.0,2008.0,0.0,0.0,,4.0
43900000.0,5.0,СВАО,86.6,43.0,4.0,14.0,,0.0,0.0,,4.0
66500000.0,14.0,ЮЗАО,113.7,,4.0,13.0,1960.0,0.0,0.0,3.0,4.0
50000000.0,8.0,ЗАО,109.2,62.0,32.0,39.0,,0.0,0.0,3.1,4.0
90000000.0,7.0,ЗАО,155.0,,4.0,11.0,2015.0,0.0,0.0,3.0,4.0
290000000.0,16.0,ЦАО,202.0,170.0,4.0,9.0,2014.0,0.0,0.0,,4.0
110000000.0,14.0,ЗАО,217.0,,4.0,38.0,,0.0,0.0,,4.0
